content,poster,follower,post_time,title
            我想问一下吧友，这个项目申请的人多吗？具体补助是怎么样的？只有打“拜科奇”这个牌子的因子才有补助还是怎么样？求解答。（因为我本人不在家，那边慈善总会又叫我交户口本复印件之类，最晚明天就要上交，现在那边电话也打不通，时间比较赶。所以我想请教吧友，因为自己补因子也不补拜科奇的，如果这个项目对我没什么用，我就不弄了。还麻烦知道的吧友解答，谢谢！）,剑雨V惆怅,19,,关于“中华慈善总会拜科奇Co-pay慈善援助项目”
            你们看看我的关节片子  一个是左膝盖的 一个是 双膝盖的 ,90后不幸的小孩,13,,兄弟们近期有没有去北京做过手术啊
            祝大家在新的一年里身体恢复迅速，报销比例提高，基因治疗消息越来越靠谱！,利奥波德亲王,15,,各位战友同胞新年快乐
            比身残更可怕的是心残,蚂蚁菜,94,,比身残更可怕的是心残
            孩子感冒好多天了咳嗽流鼻涕前天一个鼻子有一点血今天还是那个鼻子又有一点血请大家看看给个建议吃了好多天药了看大家有没有什么别的办法气管还发炎了,睿睿05011005,4,,前辈们看看
            ,人生就像一幅画,5,,【诚邀】强直性脊柱炎吧全体成员祝愿大家元旦快乐
            一位病友上个月发现有抗体 要天天打2600单位因子 要持续一年 这可如何是好,爱与爱的携手,12,,为何会产生抗体
            最近感到贫血了，要输血吗还是输八因，输血多了安全不,血友病患者5,12,,最近感到贫血了，要输血吗还是输
            我湖南衡阳的，不知道买因子报不报销。。。8-9年前说要住院才报，不知道现在报不报。,单薄啊啊,7,,请问湖南这边买因子报销吗？
            ,爆齿aj,7,,出去看晚会，看一半发现髋关节不舒服，没办法只能回来打针了
            患有血友病，有残疾证想在菜市场租个摊位会有优惠政策吗？,8快乐一族,4,,优惠政策咨询
            是平躺比较好？还是侧面躺,你欠我钱30,45,,尿血了怎么办
            儿子五岁检查出十一因子含量16，会和装修污染有关系吗,鑫鑫海662,13,,求助血友病和装修污染
            宝宝化验大便，说大便里面有隐血，不知道怎么办了，隐血是什么呢？要不要打因子呀？,强强keep,14,,求助！急！
            小宝宝腋下有淤青，好大一块，没有肿，皮下会自发性出血吗,有意2580,3,,腋下不知道怎么了有淤青
            关节出血是否比肌肉出血更易致残 还是肌肉出血更为严重 儿童换牙期间是否更容易引发自发出血 有什么特别需要注意的,血已止,5,,求各位大神指教！！！谢谢大家了
            之前小孩子口腔溃疡，今天发现溃烂处出血了。要怎么处理好呢？,i360527049,29,,急！！血友病口腔出血
            腰疼9天了总感觉里面缺点什么。大便从出血就没排过。肚子很胀。疼的第二天就打了4支因子。没有减轻痛疼。这是怎么回事？,星河好大,6,,求助，这是怎么回事？
            儿子摔到头了，没用药，头上一个包一个几天都没消点，怎么才让包消，,仿佛飘絮,13,,兄弟们帮忙给点见意，
            又3天3夜没睡觉了........,我的寻觅人生,69,,又3天3夜没睡觉了.......
            我要坚持每天努力的活着,AngleOnline1,2128,,AngleOnline1签到贴
            我和我儿子。,江西省徐氏家族,43,,呵呵呵
            ,8栶籽彬彬,21,,贴吧认识我的不超过10个
            祝大家在新的一年里↣,1763246398,1,,~2016~
            儿子八因子缺乏，右腿膝盖由于频繁出血，长时间弯曲现在不能伸直。差不多一年了。。。。。求助帮忙支招怎样做辅助锻炼，本人将感激不尽,来日重生,20,,儿子八因子缺乏，右腿膝盖由于频
            凝血因子ix30什么意思,弄堂6622,6,,求助凝血因子ix30什么意思
            宝宝前天打预防针，两针！按了才4分钟宝爸按错地方竟没瘀青，而我不知是太担心有点用力，瘀青了一点点，没肿！问下朋友、今已第三天了瘀青还会不会扩大,平安健康yy,7,,宝宝前天打预防针，两针！按了才
            我只能做3个俯卧撑，今天答应别人的事，没去做，心里万分愧疚。只怪自己力气太小，,日得一首好湿,10,,好面子，活受罪
            锻炼了快4个月，每天骑车差不多10公里。肌肉怎么还是没长回来，4个月出血两次，左脚不能落地还在锻炼中，吧友们提个比较合理的锻炼方法嘛，还有没有其他的方法,背背背背背时8,71,,锻炼锻炼
            宝宝一周了，吃东西不小心把门牙后面的牙龈弄破出血了..本来觉得伤口不大过几天自己就会好..可一直没好..时不时还会形成一个小血泡..这该怎么办,薄荷彩虹糖,25,,宝宝牙龈一直出血怎么办？
            今天问了医生，他说这个药主要是治疗静脉炎和静脉曲张的，说目前没有保护血管的作用。大家使用过的感觉怎么样,随便打个名都行,12,,喜疗绥到真的有用吗？
            9因子给报销吗  报销比例是多少,米糊巴巴,0,,有没有温州的血友病乙
            我是一名血友病患者，刚刚从学校出来，我想出去历练，出去看看，可是我的爸爸妈妈说让我和他们在一起，离开他们不行，难道象患血友病的人就不能自力更生了吗？,dd2352,31,,祝我们早日战胜病魔！各位，加油！！！
"            伤口流血能止血,但是皮肤撞了硬物会淤青",可爱的好搞笑,44,,8因子17.6%
            打了好几天，一直没人接，请问那个手术做着呢吗？等了半年多了,金肛胡芦娃,1,,兄弟们北京协和电话为什么打不通了？
            不好找工作啊！，有没有什么兼职？,取了半天名字fu,7,,没有适合的工作啊！
            因子的含量终生是不变的吗,弄堂6622,0,,求助
            我是血友病妈妈，家庭没有遗传使，可是小孩一岁半突然查出了血友病，是血管型的，缺八因子还是小女孩，孩子经常流鼻血，平时就怕他磕着碰着，以前就一流血就打一包冷沉淀就好了，可是现在打三包也不管用，这是产生抗体了吗？请帮忙专家解答一下！,娜妈99,8,,打冷沉淀长时间会产生抗体吗？
            感觉得了痔疮什么治疗,血友病患者5,11,,感觉得了痔疮什么治疗
"            持续2周,前好花费了好3/4000,把一个季度的因子存量都用掉了.",蚂蚁菜,122,,"舌头出血终于好了,谈下这次的心得和教训"
            我是一名现役军人，今年年初女儿鼻子出血在苏州查出血友病丙（凝血因子XI缺乏症）XI因子0.2%，后来我们夫妻都查出因子XI39%，31%。全家都是XI因子缺乏症。后去上海瑞金做基因测定，我是228stop无义突变，我老婆检测结果比较复杂也有一基因突变，外界还没有相关报道，而我女儿遗传了我和我老婆的的2个基因突变。现在向大家请教，1，我女儿是血友病患者还是携带者？2，小孩以后有会不会严重出血。3，有没有好的方法治疗或者预防出血办法？真不知道怎么办，真担心孩子以后怎么办，请各位多多关心，有XI缺乏症的朋友给点建议。,田田田119,50,,凝血因子XI缺乏症
            妈妈几年前乳腺癌做了手术化疗也按照医生叮嘱检查，最近几天妈妈突然说锁骨和脖子偶尔疼，好怕会出现转移啊，最近这两天要去大医院复查，希望只是虚惊一场，千万别让病痛再降临到妈妈身上，听说乳腺癌再转移就很难治了，真的好怕，好怕，有什么病痛都让我来代替吧，如果让我代替妈妈哪怕现在死我都愿意，千万不要有事情啊。,星夜落宸,15,,迷茫  害怕
            今天我们那开交流会，我的环节活动会响，有时候会卡住，受力会痛，医生说可以吃氨基葡萄糖，有没有用过的病友，效果如何？,爆齿aj,19,,有用过氨基葡萄糖的病友没啊？
            一直在关注及拜读你们两位的作品及经验！但是孩子越来越大已经十五个月了！再过些时日马上会面临孩子病症多发期...等等磨难！ 虽然最近几个月我跟爱人不停的学习血友知识！但是对孩子以后的预防还是一片迷茫！我想麻烦你们二位能否！帮吧里的小孩子！出个具体的从2到18周岁预防及日常护理的方案！昨天六一我们三口玩的很开心！真的不想这种幸福慢慢远离我们！ 辛苦你们了！因为感觉你们的经验会使小宝宝有希望跟正常孩子一样健康成长！,AKKKK_001,64,,求助 请教贴吧 刘瑜管理 山东老八路管理！
            过年我就26了，可是还是在家靠父母养着，我家是农村的，我爸在工地打工，一个月也就一千多。因为妹妹要读高中，我们家就在县城租了一间民房，妈妈就全职照顾我和妹妹。这一年我几乎就是卧床不起，每次肿得都不是很严重，我也不想增加他们的负担，所以每次都不肯去医院，忍忍就过去了，可是刚好没几天又会出血，就这样恶心循环，我已经半年多没出过门了，现在双膝全部都只能弯90度，有只胳膊也是，在网上谈过一次女朋友，去她那住了两个月，期间胳膊，膝盖也出过血，不是很严重，但是我真的不想再拖累她，就跟她分手了，我真的很想靠自己的赚钱，不拖累任何人，真的很想，可是我这样又能做什么？真的很迷茫，难道我这一辈子就这样度过吗？我不要，我不甘心，可是我无奈，老天要玩我，为什么我会得这样的病，如果我身体健康，我一定会很幸福。我想工作，我想赚钱，我想靠自己的经济实力创造一个温暖的家，去温暖每一个爱我的人，只要我能做的，再苦再累我也愿意，只求老天给我一个机会。,莱茵河畔的浅吻,34,,我想工作，我想赚钱！
